Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2021,Corranure Landfill - W0077,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble,,,,,106.17,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,19 07 03,landfill leachate other than those mentioned in 19 07 02,Landfill leachate,,,,,12039.0,,No,"D09 - Physico-chemical treatment, not specified elsewhere, which results in final compounds or mixtures which are discarded by means of any of the operations numbered D 1 to D 12 (e.g. evaporation, drying, calcination)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 01,paper and cardboard,Mixed paper,,,,,30.46,,No,R03 - Other recycling or reclamation of organic substances which are not used as solvents (to end-of-waste)
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 01,paper and cardboard,News and pams,,,,,26.64,,No,R03 - Preparing for reuse of organic substances
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 10,Clothes,Clothes,,,,,14.5,,No,R12 - Exchange of waste for submission to any of the operations numbered R1 to R11 (see R12 description in guidance for full list)
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Fluorescent tube,,,,,1.12,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 25,edible oil and fat,Cooking oil,,,,,0.4,,No,R09 - Oil re-refining or other reuses of oil
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances",Paint cans,,,,,0.68,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances",Waste paint,,,,,0.8,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 33*,"batteries and accumulators included in 16 06 01, 16 06 02 or 16 06 03 and unsorted batteries and accumulators containing these batteries",Household batteries,,,,,2.788,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 35* A,"Municipal waste TVs and monitors, flat screens
",LDA cold,,,,,33.088,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 35* A,"Municipal waste TVs and monitors, flat screens
",CRT,,,,,30.866,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 36 A,"Municipal waste white goods
",SDA,,,,,70.925,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 36 A,"Municipal waste white goods
",LDA,,,,,44.026,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Timber,,,,,265.24,,No,R03 - Preparing for reuse of organic substances
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 39,Plastics,Hard plastic,,,,,40.01,,No,R05 - Preparing for reuse of inorganic materials
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 40 A,Ferrous metals,Scrap metal,,,,,2.78,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 40 A,Ferrous metals,Scrap metal,,,,,265.24,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Accepted,Transferred,20 01 40 A,Ferrous metals,Scrap metal,,,,,9.24,,No,R04 - Preparing for reuse of metal and metal compounds
2021,Corranure Landfill - W0077,Waste Accepted,Waste Accepted,20 01 99,other fractions not otherwise specified,"these waste are accepted at the CA site, they are not treated onsite, and the ""transfers of these waste"" will be detailed in the waste accepted tab",14643.437,0.0,14643.437,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Corranure Landfill - W0077,Accepted,Transferred,20 02 01,biodegradable waste,Green waste,,,,,90.02,,No,R03 - Preparing for reuse of organic substances
2021,Corranure Landfill - W0077,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,Household waste ,,,,,721.48,,No,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 03 07 A,Bulky waste household,Large waste,,,,,13.2,,No,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 03 07 A,Bulky waste household,Large waste,,,,,27.3,,No,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Corranure Landfill - W0077,Accepted,Transferred,20 03 07 A,Bulky waste household,Large waste,,,,,515.7,,No,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,08 04 10,waste adhesives and sealants other than those mentioned in 08 04 09,resin,7.84,0.0,7.84,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,13 05 03*,interceptor sludges,Interceptor Sludge ,,,,,8.44,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,cardboard,63.74,0.0,63.74,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,15 01 01,paper and cardboard packaging,Cardboard,,,,,206.92,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Glass Bottle ,4100.94,0.0,4100.94,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,15 01 07,glass packaging,Glass Packaging ,,,,,4149.31,R05 - Preparing for reuse of inorganic materials,,
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,16 01 03,end-of-life tyres,Tyres,0.08,0.0,0.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,16 01 03,end-of-life tyres,Tyres ,,,,,29.06,R05 - Preparing for reuse of inorganic materials,No,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,16 05 05,gases in pressure containers other than those mentioned in 16 05 04,Gas cyclinders ,,,,,1.8,R04 - Preparing for reuse of metal and metal compounds,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,164.48,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,28.14,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,422.36,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,3890.88,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,704.66,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble Soil & Stone ,2574.32,0.0,2574.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble Soil & Stone ,,,,,31.9,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06","Mixture of rubble, tiles & stone ",,,,,1104.64,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06",Rubble Soil & Stone ,,,,,30.46,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06","Mixture of rubble, soil & stone ",,,,,419.42,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2021,Country Clean Recycling Unlimited Company - W0257,Waste Accepted,Waste Accepted,17 02 01,Wood,Timber ,1844.81,0.0,1844.81,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2021,Country Clean Recycling Unlimited Company - W0257,Accepted,Transferred,17 02 01,Wood,Timber,,,,,2233.43,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
